step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
8,CASH_OUT,83627.19,C2110462016,0.0,0.0,C2146610568,192518.12,276145.31,0
8,CASH_IN,573527.29,C2061025853,20265.0,593792.29,C262828207,104409.0,396394.63,0
8,TRANSFER,1286343.08,C989849261,0.0,0.0,C188246551,3606474.39,10202533.0,0
8,TRANSFER,2407437.39,C1928188796,229357.6,0.0,C842729010,6720732.9,10201058.68,0
8,PAYMENT,296.92,C353284837,5070.28,4773.36,M1631832255,0.0,0.0,0
8,TRANSFER,227330.15,C871711495,0.0,0.0,C566698125,882211.24,2281735.27,0
8,TRANSFER,3457807.35,C129339892,0.0,0.0,C991505714,9506473.57,13994753.4,0
8,TRANSFER,801863.31,C186537187,1191584.93,389721.61,C1869228744,2528711.98,3225319.0,0
8,TRANSFER,1306602.21,C2097005206,0.0,0.0,C12793273,1918654.56,3585233.25,0
8,PAYMENT,6776.9,C1167677204,62423.0,55646.1,M485969443,0.0,0.0,0
8,PAYMENT,24692.34,C190125356,0.0,0.0,M1749590931,0.0,0.0,0
8,CASH_OUT,181728.11,C2102265902,0.0,0.0,C789014007,11397.0,184477.77,1
8,CASH_IN,60801.58,C1192050340,200330.0,261131.58,C1586413785,0.0,0.0,0
8,PAYMENT,30861.2,C1102789882,5031174.59,5000313.38,M1779718992,0.0,0.0,0
8,PAYMENT,7817.22,C1820843548,1577.0,0.0,M1739820129,0.0,0.0,0
8,CASH_OUT,171505.44,C1810532232,27223.16,0.0,C1678035039,178123.0,349628.44,0
8,CASH_OUT,136960.51,C1053479225,0.0,0.0,C928023753,636296.03,817214.53,0
8,CASH_OUT,31519.66,C953996723,0.0,0.0,C179481608,53487.41,85007.07,0
8,CASH_OUT,226629.95,C1529865037,0.0,0.0,C54617902,1215438.09,1442068.04,0
8,PAYMENT,3683.38,C2025249343,991555.56,987872.18,M1167460029,0.0,0.0,0
8,PAYMENT,22556.8,C1046501190,0.0,0.0,M1895807319,0.0,0.0,0
8,PAYMENT,12546.65,C28658691,51028.0,38481.35,M608832165,0.0,0.0,0
8,CASH_OUT,43092.0,C1395071924,43092.0,0.0,C79685693,660641.74,1158662.9,1
8,TRANSFER,43092.0,C1683174795,43092.0,0.0,C427998326,0.0,0.0,1
8,CASH_OUT,29707.86,C515973302,29707.86,0.0,C170071280,10935.0,0.0,1
8,TRANSFER,29707.86,C1825456600,29707.86,0.0,C570409417,0.0,0.0,1
8,CASH_OUT,89631.24,C1938531779,89631.24,0.0,C2048578791,21175.0,0.0,1
8,TRANSFER,89631.24,C74534388,89631.24,0.0,C1748042844,0.0,0.0,1
8,TRANSFER,1078013.76,C1026280121,0.0,0.0,C277510102,0.0,970749.68,1
8,CASH_OUT,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,1
8,TRANSFER,1996.17,C1198040187,1996.17,0.0,C1828047633,0.0,0.0,1
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1
8,TRANSFER,222.0,C1961506277,222.0,0.0,C378841819,0.0,267095.19,1
9,PAYMENT,10578.44,C1583786766,5242.0,0.0,M840421588,0.0,0.0,0
9,PAYMENT,6385.91,C897082571,370071.71,363685.8,M1067015631,0.0,0.0,0
9,TRANSFER,3437775.31,C173373802,0.0,0.0,C804475266,3779806.49,7913127.43,0
9,CASH_OUT,244068.01,C507466068,244068.01,0.0,C706331499,0.0,338538.16,1
9,CASH_OUT,11308.0,C921533797,11308.0,0.0,C424669538,0.0,302550.56,1
9,CASH_IN,193882.47,C440837194,15159.0,209041.47,C1777553960,0.0,0.0,0
9,PAYMENT,6585.67,C1655329286,0.0,0.0,M1093608343,0.0,0.0,0
9,TRANSFER,107218.47,C1880015345,80624.0,0.0,C1760682593,0.0,107218.47,0
9,PAYMENT,8925.04,C780350831,332913.13,323988.09,M796060590,0.0,0.0,0
9,PAYMENT,19672.35,C1977545049,50168.0,30495.65,M475403436,0.0,0.0,0
9,PAYMENT,16372.62,C229569912,0.0,0.0,M1864938771,0.0,0.0,0
9,PAYMENT,8061.65,C49243463,146689.0,138627.35,M670590635,0.0,0.0,0
9,PAYMENT,16877.03,C1334812261,0.0,0.0,M738400937,0.0,0.0,0
9,TRANSFER,350705.74,C1452168793,350705.74,0.0,C399194578,0.0,1184633.07,1
9,CASH_IN,102493.36,C1451186007,6505820.86,6608314.23,C1785910017,619880.89,730136.74,0
9,PAYMENT,10958.79,C1268744638,0.0,0.0,M68273940,0.0,0.0,0
9,CASH_OUT,269800.39,C1448112754,0.0,0.0,C1647809929,665211.32,935011.72,0
9,CASH_OUT,190211.85,C1844181207,5003.0,0.0,C1337062880,528132.82,1312158.67,0
9,CASH_OUT,141192.05,C839633643,280458.96,139266.92,C1820688445,27088.07,168280.12,0
9,CASH_OUT,129486.47,C1330520768,0.0,0.0,C1682576062,489054.5,1019466.89,0
9,CASH_OUT,12560.27,C1336535484,0.0,0.0,C1687125807,27408.0,0.0,0
9,CASH_IN,471612.12,C1524973646,1903996.02,2375608.13,C1507516448,546047.03,32133.12,0
9,PAYMENT,12193.34,C1887446137,0.0,0.0,M1757186370,0.0,0.0,0
9,CASH_IN,147815.57,C1412155700,70939.0,218754.57,C1198994959,132871.06,0.0,0
9,CASH_IN,107189.02,C1765505943,18243183.16,18350372.18,C1196694338,4859000.13,5989071.91,0
9,PAYMENT,31228.55,C1206451559,0.0,0.0,M1327999404,0.0,0.0,0
9,TRANSFER,1536871.61,C2140940529,0.0,0.0,C305793941,1558021.33,4228046.78,0
9,CASH_IN,80594.61,C7353454,145.0,80739.61,C229313132,673787.35,593192.74,0
9,CASH_IN,101990.1,C202712442,4576327.6,4678317.7,C283747838,103573.36,1583.26,0
9,CASH_IN,228014.17,C1525990530,171485.0,399499.17,C1618056153,11409.0,0.0,0
9,CASH_IN,393395.39,C27796450,51503.0,444898.39,C1191544932,136653.55,0.0,0
9,CASH_OUT,305947.42,C1931634980,0.0,0.0,C991363637,14667710.48,14835824.24,0
9,CASH_OUT,556218.01,C589143360,556218.01,0.0,C1992550266,0.0,582265.81,1
9,CASH_IN,99569.77,C1549019266,1100913.31,1200483.08,C533474562,3231094.58,2689772.31,0
9,CASH_IN,202101.87,C443898289,499406.35,701508.22,C1281898359,1100095.87,897994.0,0
9,CASH_IN,218703.86,C1220042840,49685.0,268388.86,C1247394840,576834.11,848214.14,0
9,CASH_IN,70576.94,C1207947681,2819247.15,2889824.09,C1892060750,93879.84,23302.9,0
9,PAYMENT,13842.04,C1943760280,36216.44,22374.4,M1377936217,0.0,0.0,0
9,PAYMENT,419.12,C1373076669,179850.68,179431.56,M171970931,0.0,0.0,0
9,CASH_OUT,68106.23,C723798532,330366.0,262259.77,C725400620,563302.41,1102893.84,0
9,CASH_OUT,215229.54,C350747786,0.0,0.0,C1608595761,319117.94,662749.97,0
9,PAYMENT,9550.62,C57791806,0.0,0.0,M1133790465,0.0,0.0,0
9,PAYMENT,2774.34,C2133859347,250826.72,248052.37,M1823397033,0.0,0.0,0
9,CASH_OUT,314279.37,C1482842675,0.0,0.0,C229707080,861175.47,955533.11,0
9,CASH_OUT,246898.9,C1402483410,44721.0,0.0,C1167813715,337113.3,584012.2,0
9,CASH_IN,224602.34,C634149869,10652.0,235254.34,C2133384710,2148081.73,1239053.97,0
9,TRANSFER,270267.27,C1694110301,16302.0,0.0,C172409641,830952.02,11629345.35,0
9,CASH_IN,159207.42,C25027331,7402798.03,7562005.45,C739244159,415588.45,338971.98,0
9,CASH_OUT,50224.98,C2005608963,0.0,0.0,C1800159847,197379.0,70788.74,0
9,PAYMENT,17192.25,C1606004344,25137.79,7945.54,M1921263203,0.0,0.0,0
9,TRANSFER,1293542.13,C1298315172,0.0,0.0,C1046102247,1887918.08,2840526.75,0
9,CASH_IN,149254.39,C263513741,8459026.05,8608280.44,C1151440027,272287.81,123033.42,0
9,CASH_OUT,266117.09,C468484430,49985.0,0.0,C486750945,0.0,266117.09,0
9,CASH_IN,279782.36,C123643098,19494663.36,19774445.72,C115885991,7526987.94,7247205.59,0
9,CASH_IN,82197.12,C772518828,5086137.56,5168334.68,C497865374,107747.0,0.0,0
9,PAYMENT,629.44,C741191323,1177349.9,1176720.46,M1728418012,0.0,0.0,0
9,CASH_IN,127844.54,C151742226,5347.0,133191.54,C304360013,3094.0,0.0,0
9,CASH_OUT,337690.95,C114952008,629.0,0.0,C673237234,1111878.31,1945901.36,0
9,PAYMENT,12825.14,C892223126,702576.15,689751.01,M1560786119,0.0,0.0,0
9,CASH_OUT,463198.97,C897947768,0.0,0.0,C751413576,2103749.56,2839281.6,0
9,CASH_IN,25911.61,C2118245714,32211.0,58122.61,C1979576380,0.0,0.0,0
9,PAYMENT,15111.88,C2124038272,0.0,0.0,M936102724,0.0,0.0,0
9,PAYMENT,13702.09,C1439996565,455071.82,441369.73,M261567894,0.0,0.0,0
9,CASH_IN,143983.04,C99247968,18210.0,162193.04,C1221434348,19413.0,0.0,0
9,CASH_IN,218530.67,C1761335843,738304.0,956834.67,C1524623409,0.0,0.0,0
9,TRANSFER,556218.01,C1769581889,556218.01,0.0,C217441120,0.0,0.0,1
9,PAYMENT,6320.35,C1510912057,0.0,0.0,M325547120,0.0,0.0,0
9,PAYMENT,1288.12,C777364717,456399.93,455111.82,M120832686,0.0,0.0,0
9,PAYMENT,30505.16,C1675140921,0.0,0.0,M234367301,0.0,0.0,0
9,PAYMENT,9331.12,C680235937,18567.33,9236.21,M1819137333,0.0,0.0,0
9,PAYMENT,38469.36,C786526579,5132.0,0.0,M1839225977,0.0,0.0,0
9,PAYMENT,1829.52,C287811475,49641.0,47811.48,M632506220,0.0,0.0,0
9,TRANSFER,87393.3,C1951360443,0.0,0.0,C695406763,223426.03,694822.93,0
9,CASH_IN,330743.63,C566379598,4466.0,335209.63,C222551706,0.0,158935.52,0
9,CASH_OUT,141913.18,C342288528,0.0,0.0,C562262220,810261.0,942486.39,0
9,PAYMENT,16349.3,C1992191606,0.0,0.0,M237237138,0.0,0.0,0
9,PAYMENT,21919.29,C1107696402,10277.0,0.0,M247665707,0.0,0.0,0
9,PAYMENT,2494.59,C2058224890,5059.0,2564.41,M181540170,0.0,0.0,0
9,TRANSFER,726605.23,C173424639,0.0,0.0,C262911569,2066704.95,2636400.78,0
9,TRANSFER,588558.65,C1494698355,0.0,0.0,C1816757085,14283867.21,15197761.94,0
9,CASH_OUT,396382.56,C1332130790,0.0,0.0,C1328442807,1349931.02,1760664.16,0
9,CASH_OUT,35861.01,C1586925525,10998.0,0.0,C1916055781,3003.0,225135.04,0
9,PAYMENT,10289.93,C974270849,259151.9,248861.97,M530505252,0.0,0.0,0
9,CASH_OUT,80753.9,C306610756,0.0,0.0,C218007578,163427.07,244180.97,0
9,PAYMENT,13080.93,C2016427519,42517.0,29436.07,M304341155,0.0,0.0,0
9,PAYMENT,9142.91,C785245413,0.0,0.0,M2042299742,0.0,0.0,0
9,PAYMENT,4295.08,C118431585,0.0,0.0,M2113500216,0.0,0.0,0
9,CASH_IN,134407.48,C385590385,10903.0,145310.48,C2047553290,1306.0,201560.71,0
9,PAYMENT,9194.71,C1398399864,240107.64,230912.93,M915197010,0.0,0.0,0
9,PAYMENT,8564.73,C808266250,10191.0,1626.27,M1003500779,0.0,0.0,0
9,PAYMENT,22710.19,C25547551,20301.93,0.0,M847111516,0.0,0.0,0
9,PAYMENT,13563.22,C2016241839,0.0,0.0,M360122445,0.0,0.0,0
9,PAYMENT,18495.84,C803566068,889.0,0.0,M1968053790,0.0,0.0,0
9,CASH_IN,345195.78,C1321064674,97426.51,442622.29,C523856656,724610.44,379414.66,0
9,CASH_OUT,19591.29,C252098976,671345.0,651753.71,C314019925,625572.0,125781.12,0
9,CASH_IN,29086.04,C1546401577,8915785.36,8944871.41,C2106418971,206621.97,51910.13,0
9,TRANSFER,2386505.21,C1171948157,80170.81,0.0,C1556875182,5584614.98,10400607.25,0
9,CASH_OUT,70949.51,C790499721,0.0,0.0,C735909491,149453.0,214911.36,0
9,CASH_OUT,233406.78,C177222667,56018.0,0.0,C463908586,26213.0,424431.56,0
9,TRANSFER,564314.98,C1045133789,1588357.1,1024042.13,C1923018211,20013.0,554561.07,0
9,CASH_OUT,177556.37,C1782925064,0.0,0.0,C1839337592,4342065.45,6099341.13,0
9,CASH_OUT,21539.84,C1633393081,0.0,0.0,C531498581,2049447.53,2682228.58,0
9,CASH_OUT,14070.9,C1080448973,3004894.75,2990823.86,C240079765,270532.6,233171.46,0
9,CASH_OUT,115641.53,C104502050,148090.0,32448.47,C444685031,32630.0,1395246.98,0
9,PAYMENT,9355.01,C876079750,0.0,0.0,M1720592649,0.0,0.0,0
9,TRANSFER,163595.36,C1492515624,12279.0,0.0,C1004962268,161055.0,571141.02,0
9,CASH_IN,295844.34,C1139776311,8890523.67,9186368.01,C1953746914,315786.23,19941.89,0
9,CASH_OUT,13592.16,C413867055,0.0,0.0,C1719435790,49471.82,0.0,0
9,CASH_IN,300763.82,C111389472,25337.0,326100.82,C252119773,300.0,0.0,0
9,CASH_IN,22068.76,C1552394147,2031.0,24099.76,C718262907,77263.85,55195.09,0
9,CASH_OUT,248097.73,C1693603259,81184.0,0.0,C1362883144,44851.36,261318.09,0
9,PAYMENT,29960.26,C1764761497,161814.0,131853.74,M1469638133,0.0,0.0,0
9,PAYMENT,812.24,C17829251,0.0,0.0,M1627661857,0.0,0.0,0
9,CASH_IN,330087.96,C546083213,5235157.37,5565245.33,C1229323524,447047.78,197761.27,0
9,PAYMENT,2431.38,C2032905504,86.0,0.0,M1748023531,0.0,0.0,0
9,PAYMENT,8193.62,C447404134,0.0,0.0,M2006148959,0.0,0.0,0
9,CASH_IN,159721.86,C606121866,3109909.37,3269631.23,C788272104,244190.5,253408.76,0
9,CASH_OUT,160401.0,C2057033215,31261.0,0.0,C2017796139,809030.44,821739.27,0
9,CASH_IN,280711.43,C526426500,5095303.16,5376014.59,C143580560,2752246.42,2563614.12,0
9,CASH_IN,103945.93,C1574577816,16383.0,120328.93,C1032442702,20763.0,372815.79,0
9,CASH_OUT,146841.88,C185775122,0.0,0.0,C1679546686,276792.4,2643902.5,0
9,PAYMENT,40982.22,C1494402761,3691839.12,3650856.9,M561397733,0.0,0.0,0
9,CASH_OUT,396524.96,C574345905,27658.0,0.0,C1765998352,2729968.78,4424809.86,0
9,CASH_OUT,8848.04,C1347389178,38179.05,29331.01,C1149080047,535429.3,545220.66,0
9,PAYMENT,8995.35,C244028266,318357.94,309362.59,M2109641046,0.0,0.0,0
9,PAYMENT,15979.85,C1558584989,5097.0,0.0,M1101694240,0.0,0.0,0
9,PAYMENT,22279.11,C474195818,117749.0,95469.89,M1424036192,0.0,0.0,0
9,TRANSFER,34856.22,C1561801300,18666.0,0.0,C1613945092,0.0,34856.22,0
9,CASH_IN,41283.34,C1254247877,24044673.66,24085957.0,C1287073460,298499.33,1147350.88,0
9,CASH_OUT,71047.91,C950928048,0.0,0.0,C1531167406,407884.4,1869362.13,0
9,PAYMENT,12641.94,C1574260400,2413036.86,2400394.93,M605433617,0.0,0.0,0
9,CASH_OUT,86739.44,C1233416521,0.0,0.0,C61462541,1215449.07,1302188.51,0
9,CASH_OUT,109333.15,C1561613992,0.0,0.0,C1178471274,2156876.55,3847779.69,0
9,CASH_OUT,255515.84,C1426152263,861666.21,606150.37,C1327114391,599630.5,823600.62,0
9,PAYMENT,14683.05,C1423302196,10352.0,0.0,M1766157346,0.0,0.0,0
9,CASH_OUT,261529.11,C1658857343,401031.0,139501.89,C471719646,0.0,197891.83,0
9,PAYMENT,14742.01,C2029211472,0.0,0.0,M978480438,0.0,0.0,0
9,CASH_IN,143607.49,C1629819271,2039881.08,2183488.58,C2145961947,6834739.28,8842336.76,0
9,CASH_OUT,206711.29,C974884136,48721.0,0.0,C2104502119,0.0,206711.29,0
9,CASH_IN,145719.55,C393139028,8354839.13,8500558.68,C871246504,289020.09,143300.54,0
9,CASH_IN,273670.0,C1727161543,30104.0,303774.0,C1568059495,308592.52,34922.52,0
9,CASH_OUT,185276.11,C1280729914,0.0,0.0,C1365666520,508113.72,853562.47,0
9,CASH_OUT,347671.22,C1203680787,0.0,0.0,C399211008,671586.51,1189281.12,0
9,PAYMENT,12911.55,C296347949,592496.23,579584.69,M222844758,0.0,0.0,0
9,TRANSFER,425508.68,C2068079044,234046.79,0.0,C598551831,470980.57,1374876.1,0
9,CASH_OUT,162398.55,C735921413,0.0,0.0,C178188414,2709370.22,2115895.89,0
9,CASH_IN,248620.75,C1332131788,137747.72,386368.46,C2133018626,376597.17,1998654.42,0
9,PAYMENT,11034.85,C894330962,0.0,0.0,M520755604,0.0,0.0,0
9,PAYMENT,5057.68,C1261894222,0.0,0.0,M1054952579,0.0,0.0,0
9,PAYMENT,8837.03,C2050655623,0.0,0.0,M720821395,0.0,0.0,0
9,PAYMENT,12462.57,C253526624,0.0,0.0,M966360978,0.0,0.0,0
9,PAYMENT,2126.05,C230488492,83499.81,81373.76,M1921326192,0.0,0.0,0
9,CASH_OUT,370234.37,C1078529977,0.0,0.0,C1531514206,1681602.96,4042383.88,0
9,CASH_IN,10857.29,C390260270,3798702.39,3809559.68,C346546542,1209882.78,1199025.49,0
9,CASH_OUT,181936.95,C185302738,0.0,0.0,C746825719,342313.08,995071.84,0
9,CASH_IN,8854.9,C263976008,2128131.3,2136986.2,C55343755,405346.0,982411.35,0
9,CASH_IN,142295.74,C883972485,40479.0,182774.74,C470206661,18808.92,0.0,0
9,CASH_OUT,142627.02,C1174053714,0.0,0.0,C557041912,274680.12,427273.25,0
9,CASH_OUT,281229.42,C289526323,305549.13,24319.71,C1551604541,343832.88,1193328.85,0
9,CASH_OUT,89933.05,C264748964,16359.0,0.0,C37979906,146918.36,37531.76,0
9,PAYMENT,27132.32,C94407466,436.0,0.0,M1354614450,0.0,0.0,0
9,CASH_OUT,76944.19,C2006954446,0.0,0.0,C993119318,323918.07,694312.88,0
9,CASH_OUT,136651.03,C650815948,0.0,0.0,C1649284980,346212.98,595503.98,0
9,CASH_OUT,295105.62,C543976787,30430.0,0.0,C1271612900,494128.58,802021.29,0
9,CASH_IN,31257.13,C582750946,41839.0,73096.13,C417277601,8144.02,0.0,0
9,PAYMENT,24305.01,C1365785886,3077.0,0.0,M207994358,0.0,0.0,0
9,CASH_OUT,83965.35,C1641308619,0.0,0.0,C1725694877,100010.0,0.0,0
9,CASH_IN,85030.72,C49900772,0.0,85030.72,C199319225,107899.0,22868.28,0
9,CASH_IN,407903.21,C1234853299,4471918.73,4879821.95,C1683963531,1901088.47,1493185.26,0
9,CASH_OUT,156861.29,C1685802057,41620.0,0.0,C1639123409,0.0,156861.29,0
9,CASH_OUT,144137.34,C1852775997,0.0,0.0,C1410669831,416814.57,169549.4,0
9,PAYMENT,11519.98,C817995306,0.0,0.0,M397186138,0.0,0.0,0
9,PAYMENT,28326.58,C1565474861,91513.0,63186.42,M340582417,0.0,0.0,0
9,CASH_OUT,104356.78,C512199682,53588.0,0.0,C598132143,98102.18,244056.68,0
9,CASH_OUT,43778.63,C1070973430,0.0,0.0,C1107546468,202678.15,11247.16,0
9,PAYMENT,6915.37,C1590353657,0.0,0.0,M2139243866,0.0,0.0,0
9,CASH_OUT,248849.05,C1361378498,334.0,0.0,C1488712549,35086.0,61938.53,0
9,CASH_OUT,112152.8,C1785837518,0.0,0.0,C455726379,0.0,266857.11,0
9,CASH_IN,56643.98,C509657717,20875.0,77518.98,C375909215,149880.28,0.0,0
9,CASH_OUT,26223.26,C820524124,79983.0,53759.74,C552679581,318916.98,250830.57,0
9,CASH_OUT,91746.01,C917565340,19040.0,0.0,C1104070576,0.0,91746.01,0
9,CASH_OUT,185317.64,C58723476,0.0,0.0,C1307933246,344409.84,746188.7,0
9,CASH_OUT,3343.1,C1478871507,0.0,0.0,C19486515,3673885.32,4190284.56,0
9,PAYMENT,10826.87,C274159410,1011.0,0.0,M2103789748,0.0,0.0,0
9,PAYMENT,34110.53,C1804311721,20985.0,0.0,M685077060,0.0,0.0,0
9,CASH_OUT,124942.86,C1210290668,0.0,0.0,C17820769,1816551.03,1932768.24,0
9,TRANSFER,165220.17,C2054496953,0.0,0.0,C1426908073,447732.96,612953.13,0
9,PAYMENT,1833.74,C1264136777,11158.0,9324.26,M1865820195,0.0,0.0,0
9,CASH_OUT,123939.8,C501987243,0.0,0.0,C193270934,1239279.36,1511488.28,0
9,CASH_OUT,320481.77,C1552576848,5509.0,0.0,C882080308,14696.0,0.0,0
9,TRANSFER,2072763.94,C180083598,0.0,0.0,C444613285,4576040.66,6614473.41,0
9,PAYMENT,4365.05,C560881683,0.0,0.0,M287675988,0.0,0.0,0
9,PAYMENT,34686.34,C184479221,1048.0,0.0,M108300376,0.0,0.0,0
9,CASH_OUT,388604.25,C1911273033,10702.0,0.0,C1904349935,108569.63,2377369.81,0
9,CASH_OUT,74089.07,C1725229683,0.0,0.0,C251966229,85234.9,159323.97,0
9,CASH_OUT,543246.2,C1418661531,304769.0,0.0,C1628051942,0.0,394564.37,0
9,CASH_OUT,18170.73,C1582617250,0.0,0.0,C857884419,21695.56,39866.29,0
9,TRANSFER,2006215.53,C1157271247,0.0,0.0,C2123455914,21214103.11,23131204.19,0
9,TRANSFER,384354.33,C52752560,505672.0,121317.67,C1935726114,981.0,154703.41,0
9,TRANSFER,1382353.84,C1075208201,0.0,0.0,C1636786811,14876793.63,16259147.47,0
9,CASH_IN,27839.75,C1112967382,10605.0,38444.75,C1759194460,141300.43,113460.68,0
9,PAYMENT,40662.45,C1054101435,0.0,0.0,M1705346577,0.0,0.0,0
9,PAYMENT,2749.36,C95674211,0.0,0.0,M483317325,0.0,0.0,0
9,PAYMENT,1769.41,C219593872,0.0,0.0,M1932252284,0.0,0.0,0
9,PAYMENT,3834.2,C1272698021,65933.0,62098.8,M1504451029,0.0,0.0,0
9,PAYMENT,22239.73,C1318585909,14988.0,0.0,M1936169747,0.0,0.0,0
9,CASH_OUT,7974.11,C1208112133,0.0,0.0,C1395746279,2728540.46,1777023.56,0
9,CASH_OUT,31525.44,C1234045350,3757.18,0.0,C957582542,798289.98,3856640.87,0
9,CASH_OUT,213249.02,C1516436472,0.0,0.0,C958066125,233903.57,447152.6,0
9,CASH_OUT,22783.82,C1184769881,0.0,0.0,C1503560125,182660.8,327793.69,0
9,PAYMENT,9452.42,C1905727947,635803.84,626351.42,M906047601,0.0,0.0,0
9,CASH_OUT,315012.4,C851513845,608.0,0.0,C1265847217,189584.0,621642.81,0
9,CASH_OUT,231456.07,C1805590588,104176.0,0.0,C1963658928,2958804.78,3401927.96,0
9,PAYMENT,11646.4,C2074263460,14570.0,2923.6,M364071431,0.0,0.0,0
9,CASH_OUT,465640.79,C1339516030,30034.0,0.0,C439917369,2421146.09,3281696.04,0
9,PAYMENT,5870.09,C229594631,24640.84,18770.75,M1243724164,0.0,0.0,0
9,PAYMENT,7093.84,C436105168,7379.31,285.47,M1854272719,0.0,0.0,0
9,CASH_OUT,302702.79,C666888234,629067.27,326364.48,C323564821,0.0,1990170.52,0
9,CASH_IN,153434.43,C1894874609,1581.0,155015.43,C842642744,6032.0,0.0,0
9,CASH_OUT,163457.18,C1681664546,1032.0,0.0,C1873099533,325797.67,489254.84,0
9,PAYMENT,8795.03,C1590155157,0.0,0.0,M385028611,0.0,0.0,0
9,CASH_OUT,153928.69,C1634347917,0.0,0.0,C1328465970,337079.41,407763.51,0
9,CASH_OUT,21922.0,C1499032143,21922.0,0.0,C1508330669,1929861.61,2046918.8,1
9,PAYMENT,23822.58,C1969769154,531.0,0.0,M647109555,0.0,0.0,0
9,PAYMENT,4705.32,C2020924077,88028.62,83323.3,M1739465660,0.0,0.0,0
9,CASH_OUT,185062.45,C875147004,202570.66,17508.21,C1704308874,2229438.66,2414501.11,0
9,PAYMENT,47050.51,C325084394,2597.0,0.0,M597451905,0.0,0.0,0
9,PAYMENT,33179.68,C2088417245,0.0,0.0,M1406083373,0.0,0.0,0
9,CASH_OUT,361559.69,C684758020,361559.69,0.0,C1769042905,504667.31,189441.24,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0.0,C150406565,0.0,10872.9,1
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1
9,TRANSFER,21922.0,C102617052,21922.0,0.0,C760675871,0.0,0.0,1
9,CASH_OUT,350705.74,C58527359,350705.74,0.0,C582901057,894760.68,1794033.65,1
9,TRANSFER,2539898.07,C394488466,2539898.07,0.0,C575638324,0.0,261290.69,1
9,CASH_OUT,266956.63,C649345346,0.0,0.0,C22448303,2116788.84,2633329.25,0
9,CASH_OUT,138071.43,C640593317,122474.0,0.0,C430541828,10660.0,212960.49,0
9,CASH_OUT,2142.92,C127716894,96927.83,94784.91,C579802590,1274537.38,1998261.5,0
9,CASH_OUT,416554.42,C1148527222,1250.0,0.0,C1426442542,41672.54,458226.96,0
9,CASH_OUT,545738.14,C164128747,30439.0,0.0,C1922817437,396181.78,1414888.34,0
9,TRANSFER,244068.01,C1087133093,244068.01,0.0,C1855553543,0.0,0.0,1
9,CASH_OUT,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1
9,TRANSFER,994453.2,C1121789613,1437370.87,442917.67,C254839817,194812.76,665743.67,1
9,CASH_OUT,2539898.07,C728718059,2539898.07,0.0,C1013511446,968.0,1842864.22,1
9,TRANSFER,11308.0,C299933576,11308.0,0.0,C1060999444,0.0,0.0,1
9,TRANSFER,1055.0,C666486325,1055.0,0.0,C279565067,0.0,0.0,1
9,TRANSFER,361559.69,C1287719145,361559.69,0.0,C352239275,0.0,141302.12,1
10,CASH_OUT,168787.42,C576631704,0.0,0.0,C1105901057,3297015.31,3756973.64,0
10,CASH_OUT,205485.16,C1385025270,0.0,0.0,C1971344738,1674058.2,3011390.17,0
10,CASH_OUT,191836.28,C976909431,59053.0,0.0,C376763277,0.0,191836.28,0
10,CASH_OUT,195205.19,C432891488,80762.0,0.0,C2144015041,315315.76,1356096.7,0
10,CASH_OUT,177251.67,C1269737449,162.0,0.0,C706489693,0.0,105759.96,0
10,CASH_OUT,451437.38,C474173487,10421.0,0.0,C1859278514,0.0,506185.61,0
10,PAYMENT,3126.03,C15549711,290741.4,287615.37,M128306302,0.0,0.0,0
10,CASH_OUT,249752.86,C1969512351,5368452.79,5118699.93,C1445567246,92058.76,639487.31,0
10,CASH_OUT,550505.79,C1884373748,0.0,0.0,C761050956,1052856.94,1629143.58,0
10,PAYMENT,8726.06,C2002873180,0.0,0.0,M1435288633,0.0,0.0,0
10,CASH_IN,119383.63,C2103355483,921647.51,1041031.14,C1104061517,186780.1,56943.75,0
10,CASH_OUT,91362.22,C1214418820,21476.0,0.0,C689665706,3196114.3,3745046.99,0
10,CASH_IN,105547.58,C2089714067,3288184.99,3393732.57,C1798083766,346818.0,709777.7,0
10,CASH_OUT,35458.06,C102327028,28051.0,0.0,C517260201,360040.88,233697.86,0
10,CASH_OUT,190347.09,C276944384,216331.98,25984.89,C300142229,564230.93,754578.02,0
10,PAYMENT,34834.76,C1737002548,766447.5,731612.74,M1789480680,0.0,0.0,0
10,PAYMENT,12276.1,C1264995250,127.0,0.0,M1825720368,0.0,0.0,0
10,PAYMENT,27545.03,C834622128,425403.73,397858.7,M1306987661,0.0,0.0,0
10,CASH_IN,177606.74,C1245601918,3778055.81,3955662.55,C1622769112,309429.0,74735.32,0
10,CASH_OUT,435098.9,C176200905,543172.21,108073.3,C2071221217,863506.5,1987620.66,0
10,CASH_IN,116784.78,C912681400,8209661.26,8326446.04,C748334805,342898.26,379507.63,0
10,CASH_OUT,131956.21,C655563000,538.0,0.0,C837153776,14828199.3,14960155.51,0
